institutional_event_id,institutional_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,source_cycle_id,source_cycle_number,event_time,scan_time,token,token_key,mint,asset_key,decision,outcome,quote_successful,eligible,research_eligible,validation_status,validation_quality_score,validation_errors,validation_warnings,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,net_profit_usd,gross_edge_bps,net_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,buy_route,sell_route,route_pair,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,raw_source_payload
HISTORICAL:CYCLE-000013-20260731T043323000000:00001255,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1255,1255,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,SPX,SPX,J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.998982,-0.0010179999999999634,0.002,-0.0030179999999999634,-10.179999999999634,-30.179999999999634,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quantum → AlphaQ → Raydium CLMM,Whirlpool → Flux,Quantum → AlphaQ → Raydium CLMM || Whirlpool → Flux,0,0,75.9,78.72,69.6,84.19,68.3658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,55,0,0.0,0.0,"{""event_number"":1255,""source_event_id"":1255,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":55,""token"":""SPX"",""token_key"":""SPX"",""mint"":""J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr"",""asset_key"":""J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr"",""buy_route"":""Quantum → AlphaQ → Raydium CLMM"",""sell_route"":""Whirlpool → Flux"",""route_pair"":""Quantum → AlphaQ → Raydium CLMM || Whirlpool → Flux"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.998982,""quoted_profit_usd"":-0.0010179999999999634,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0030179999999999634,""gross_return_bps"":-10.179999999999634,""cost_bps"":20.0,""net_return_bps"":-30.179999999999634,""gross_to_cost_ratio"":-0.5089999999999817,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":75.9,""liquidity_score"":78.72,""volume_score"":69.6,""pair_score"":84.19,""intelligence_score"":68.3658,""composite_market_score"":75.83508,""score_dispersion"":5.859119669574946,""minimum_component_score"":68.3658,""maximum_component_score"":84.19,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001256,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1256,1256,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,INTC,INTC,iNTCy1qTsUEZQe3DSocLz1ZXXai34Gdw8THQh5rxFaF,iNTCy1qTsUEZQe3DSocLz1ZXXai34Gdw8THQh5rxFaF,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.998913,-0.0010869999999999491,0.002,-0.003086999999999949,-10.869999999999491,-30.869999999999493,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZeroFi,ZeroFi,ZeroFi || ZeroFi,0,0,43.95,32.83,72.95,0.0,46.9298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,56,0,0.0,0.0,"{""event_number"":1256,""source_event_id"":1256,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":56,""token"":""INTC"",""token_key"":""INTC"",""mint"":""iNTCy1qTsUEZQe3DSocLz1ZXXai34Gdw8THQh5rxFaF"",""asset_key"":""iNTCy1qTsUEZQe3DSocLz1ZXXai34Gdw8THQh5rxFaF"",""buy_route"":""ZeroFi"",""sell_route"":""ZeroFi"",""route_pair"":""ZeroFi || ZeroFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.998913,""quoted_profit_usd"":-0.0010869999999999491,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.003086999999999949,""gross_return_bps"":-10.869999999999491,""cost_bps"":20.0,""net_return_bps"":-30.869999999999493,""gross_to_cost_ratio"":-0.5434999999999746,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":43.95,""liquidity_score"":32.83,""volume_score"":72.95,""pair_score"":0.0,""intelligence_score"":46.9298,""composite_market_score"":40.67548,""score_dispersion"":23.657999242674773,""minimum_component_score"":0.0,""maximum_component_score"":72.95,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001257,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1257,1257,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,arc,ARC,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.998694,-0.0013060000000000294,0.002,-0.0033060000000000294,-13.060000000000294,-33.060000000000294,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meteora DLMM,Meteora DLMM,Meteora DLMM || Meteora DLMM,0,0,82.63,86.93,77.2,84.19,72.5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,57,0,0.0,0.0,"{""event_number"":1257,""source_event_id"":1257,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":57,""token"":""arc"",""token_key"":""ARC"",""mint"":""61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump"",""asset_key"":""61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump"",""buy_route"":""Meteora DLMM"",""sell_route"":""Meteora DLMM"",""route_pair"":""Meteora DLMM || Meteora DLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.998694,""quoted_profit_usd"":-0.0013060000000000294,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0033060000000000294,""gross_return_bps"":-13.060000000000294,""cost_bps"":20.0,""net_return_bps"":-33.060000000000294,""gross_to_cost_ratio"":-0.6530000000000147,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":82.63,""liquidity_score"":86.93,""volume_score"":77.2,""pair_score"":84.19,""intelligence_score"":72.5378,""composite_market_score"":81.84378000000001,""score_dispersion"":5.168933721223362,""minimum_component_score"":72.5378,""maximum_component_score"":86.93,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001258,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1258,1258,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,USELESS,USELESS,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.998591,-0.0014089999999999936,0.002,-0.0034089999999999936,-14.089999999999936,-34.08999999999994,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumidiFi,Raydium CP → Raydium CLMM → ZeroFi,HumidiFi || Raydium CP → Raydium CLMM → ZeroFi,0,0,83.68,81.16,86.32,84.19,73.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,58,0,0.0,0.0,"{""event_number"":1258,""source_event_id"":1258,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":58,""token"":""USELESS"",""token_key"":""USELESS"",""mint"":""Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk"",""asset_key"":""Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk"",""buy_route"":""HumidiFi"",""sell_route"":""Raydium CP → Raydium CLMM → ZeroFi"",""route_pair"":""HumidiFi || Raydium CP → Raydium CLMM → ZeroFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.998591,""quoted_profit_usd"":-0.0014089999999999936,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0034089999999999936,""gross_return_bps"":-14.089999999999936,""cost_bps"":20.0,""net_return_bps"":-34.08999999999994,""gross_to_cost_ratio"":-0.7044999999999968,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":83.68,""liquidity_score"":81.16,""volume_score"":86.32,""pair_score"":84.19,""intelligence_score"":73.1673,""composite_market_score"":82.60323,""score_dispersion"":4.573038583524088,""minimum_component_score"":73.1673,""maximum_component_score"":86.32,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001259,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1259,1259,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,neet,NEET,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.998535,-0.0014650000000000496,0.002,-0.0034650000000000496,-14.650000000000496,-34.650000000000496,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SolFi V2 → GoonFi V2 → Raydium CLMM,Raydium CLMM,SolFi V2 → GoonFi V2 → Raydium CLMM || Raydium CLMM,0,0,76.79,77.2,73.56,84.19,69.0869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,59,0,0.0,0.0,"{""event_number"":1259,""source_event_id"":1259,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":59,""token"":""neet"",""token_key"":""NEET"",""mint"":""Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump"",""asset_key"":""Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump"",""buy_route"":""SolFi V2 → GoonFi V2 → Raydium CLMM"",""sell_route"":""Raydium CLMM"",""route_pair"":""SolFi V2 → GoonFi V2 → Raydium CLMM || Raydium CLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.998535,""quoted_profit_usd"":-0.0014650000000000496,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0034650000000000496,""gross_return_bps"":-14.650000000000496,""cost_bps"":20.0,""net_return_bps"":-34.650000000000496,""gross_to_cost_ratio"":-0.7325000000000248,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":76.79,""liquidity_score"":77.2,""volume_score"":73.56,""pair_score"":84.19,""intelligence_score"":69.0869,""composite_market_score"":76.58619000000002,""score_dispersion"":4.954755269193424,""minimum_component_score"":69.0869,""maximum_component_score"":84.19,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001260,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1260,1260,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,JTO,JTO,jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL,jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.998441,-0.001558999999999977,0.002,-0.003558999999999977,-15.58999999999977,-35.58999999999977,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TesseraV,Whirlpool → AlphaQ → Quantum,TesseraV || Whirlpool → AlphaQ → Quantum,0,0,76.76,76.6,74.16,84.19,68.8598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,60,0,0.0,0.0,"{""event_number"":1260,""source_event_id"":1260,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":60,""token"":""JTO"",""token_key"":""JTO"",""mint"":""jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL"",""asset_key"":""jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL"",""buy_route"":""TesseraV"",""sell_route"":""Whirlpool → AlphaQ → Quantum"",""route_pair"":""TesseraV || Whirlpool → AlphaQ → Quantum"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.998441,""quoted_profit_usd"":-0.001558999999999977,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.003558999999999977,""gross_return_bps"":-15.58999999999977,""cost_bps"":20.0,""net_return_bps"":-35.58999999999977,""gross_to_cost_ratio"":-0.7794999999999885,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":76.76,""liquidity_score"":76.6,""volume_score"":74.16,""pair_score"":84.19,""intelligence_score"":68.8598,""composite_market_score"":76.52448,""score_dispersion"":4.946045321911232,""minimum_component_score"":68.8598,""maximum_component_score"":84.19,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001261,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1261,1261,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,LBTC,LBTC,LBTCgU4b3wsFKsPwBn1rRZDx5DoFutM6RPiEt1TPDsY,LBTCgU4b3wsFKsPwBn1rRZDx5DoFutM6RPiEt1TPDsY,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.997928,-0.0020719999999999628,0.002,-0.004071999999999963,-20.71999999999963,-40.71999999999963,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumidiFi → Meteora DLMM,Meteora DLMM → GoonFi V2,HumidiFi → Meteora DLMM || Meteora DLMM → GoonFi V2,0,0,70.08,83.59,81.16,0.0,68.5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,61,0,0.0,0.0,"{""event_number"":1261,""source_event_id"":1261,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":61,""token"":""LBTC"",""token_key"":""LBTC"",""mint"":""LBTCgU4b3wsFKsPwBn1rRZDx5DoFutM6RPiEt1TPDsY"",""asset_key"":""LBTCgU4b3wsFKsPwBn1rRZDx5DoFutM6RPiEt1TPDsY"",""buy_route"":""HumidiFi → Meteora DLMM"",""sell_route"":""Meteora DLMM → GoonFi V2"",""route_pair"":""HumidiFi → Meteora DLMM || Meteora DLMM → GoonFi V2"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.997928,""quoted_profit_usd"":-0.0020719999999999628,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.004071999999999963,""gross_return_bps"":-20.71999999999963,""cost_bps"":20.0,""net_return_bps"":-40.71999999999963,""gross_to_cost_ratio"":-1.0359999999999814,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":70.08,""liquidity_score"":83.59,""volume_score"":81.16,""pair_score"":0.0,""intelligence_score"":68.5181,""composite_market_score"":65.00531,""score_dispersion"":30.906815341888592,""minimum_component_score"":0.0,""maximum_component_score"":83.59,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001262,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1262,1262,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,ORCA,ORCA,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.997896,-0.0021039999999999948,0.002,-0.004103999999999995,-21.03999999999995,-41.03999999999995,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hadron,Orca V2 → PancakeSwap → Quantum,Hadron || Orca V2 → PancakeSwap → Quantum,0,0,80.87,80.85,79.64,84.19,71.8561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,62,0,0.0,0.0,"{""event_number"":1262,""source_event_id"":1262,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":62,""token"":""ORCA"",""token_key"":""ORCA"",""mint"":""orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE"",""asset_key"":""orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE"",""buy_route"":""Hadron"",""sell_route"":""Orca V2 → PancakeSwap → Quantum"",""route_pair"":""Hadron || Orca V2 → PancakeSwap → Quantum"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.997896,""quoted_profit_usd"":-0.0021039999999999948,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.004103999999999995,""gross_return_bps"":-21.03999999999995,""cost_bps"":20.0,""net_return_bps"":-41.03999999999995,""gross_to_cost_ratio"":-1.0519999999999974,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":80.87,""liquidity_score"":80.85,""volume_score"":79.64,""pair_score"":84.19,""intelligence_score"":71.8561,""composite_market_score"":80.21561,""score_dispersion"":4.102256544098626,""minimum_component_score"":71.8561,""maximum_component_score"":84.19,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001263,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1263,1263,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,MEW,MEW,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.997739,-0.0022609999999999575,0.002,-0.0042609999999999575,-22.609999999999573,-42.60999999999957,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quantum → Whirlpool,Raydium → PancakeSwap → HumidiFi,Quantum → Whirlpool || Raydium → PancakeSwap → HumidiFi,0,0,76.67,92.1,60.49,73.56,68.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,63,0,0.0,0.0,"{""event_number"":1263,""source_event_id"":1263,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":63,""token"":""MEW"",""token_key"":""MEW"",""mint"":""MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5"",""asset_key"":""MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5"",""buy_route"":""Quantum → Whirlpool"",""sell_route"":""Raydium → PancakeSwap → HumidiFi"",""route_pair"":""Quantum → Whirlpool || Raydium → PancakeSwap → HumidiFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.997739,""quoted_profit_usd"":-0.0022609999999999575,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0042609999999999575,""gross_return_bps"":-22.609999999999573,""cost_bps"":20.0,""net_return_bps"":-42.60999999999957,""gross_to_cost_ratio"":-1.1304999999999787,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":76.67,""liquidity_score"":92.1,""volume_score"":60.49,""pair_score"":73.56,""intelligence_score"":68.6024,""composite_market_score"":76.01824,""score_dispersion"":10.451622279895114,""minimum_component_score"":60.49,""maximum_component_score"":92.1,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001264,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1264,1264,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,jellyjelly,JELLYJELLY,FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.997294,-0.002705999999999986,0.002,-0.004705999999999986,-27.05999999999986,-47.05999999999986,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quantum → Meteora,Meteora DLMM → Whirlpool → Whirlpool,Quantum → Meteora || Meteora DLMM → Whirlpool → Whirlpool,0,0,79.33,89.36,70.21,73.56,70.6503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,64,0,0.0,0.0,"{""event_number"":1264,""source_event_id"":1264,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":64,""token"":""jellyjelly"",""token_key"":""JELLYJELLY"",""mint"":""FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump"",""asset_key"":""FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump"",""buy_route"":""Quantum → Meteora"",""sell_route"":""Meteora DLMM → Whirlpool → Whirlpool"",""route_pair"":""Quantum → Meteora || Meteora DLMM → Whirlpool → Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.997294,""quoted_profit_usd"":-0.002705999999999986,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.004705999999999986,""gross_return_bps"":-27.05999999999986,""cost_bps"":20.0,""net_return_bps"":-47.05999999999986,""gross_to_cost_ratio"":-1.352999999999993,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":79.33,""liquidity_score"":89.36,""volume_score"":70.21,""pair_score"":73.56,""intelligence_score"":70.6503,""composite_market_score"":78.28003000000001,""score_dispersion"":7.151792738495713,""minimum_component_score"":70.21,""maximum_component_score"":89.36,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
